centroid_col	centroid_row	timepoint	position_number	centroidNibble_w2Cy5_5	meanIntensity_w2Cy5_5	totalIntensity_w2Cy5_5	centroidNibble_w7YFP	meanIntensity_w7YFP	totalIntensity_w7YFP	area	solidity	group_number	relative_time
18	34	54	4	25.7101449275362	10.2884753042233	14373	17.9420289855072	13.9269863994273	19456	1397	0.983802816901408	1	58008.959999308
13	104	54	4	54.4202898550725	22.4415156507414	27244	20.3768115942029	10.5247116968699	12777	1214	0.984590429845904	1	58008.959999308
20	466	54	4	27.7391304347826	11.555487804878	18951	15.304347826087	7.58841463414634	12445	1640	0.98735701384708	1	58008.959999308
63	231	54	4	9.97101449275362	6.95086543830262	24898	73.7826086956522	49.7470686767169	178194	3582	0.967585089141005	1	58008.959999308
50	333	54	4	11.5942028985507	7.16543209876543	5804	148.31884057971	78.9506172839506	63950	810	0.985401459854015	1	58008.959999308
68	431	54	4	8.07246376811594	5.35196458218041	19342	7.17391304347826	5.48312119535141	19816	3614	0.967344753747323	1	58008.959999308
82	151	54	4	41.9710144927536	16.206288708909	34017	9.04347826086956	4.89899952358266	10283	2099	0.986372180451128	1	58008.959999308
73	8	54	4	6.97101449275362	7.37308868501529	2411	7.52173913043478	6.25382262996942	2045	327	0.987915407854985	1	58008.959999308
79	385	54	4	5.78260869565217	5.42753623188406	1498	76.7826086956521	58.6557971014493	16189	276	0.975265017667845	1	58008.959999308
99	500	54	4	28.5942028985507	13.8314893617021	16252	19.6666666666667	8.8731914893617	10426	1175	0.988225399495374	1	58008.959999308
113	55	54	4	23.7826086956522	10.7174129353234	21542	31.4927536231884	24.7194029850746	49686	2010	0.986261040235525	1	58008.959999308
121	439	54	4	34.0869565217391	11.0933062880325	16407	7.37681159420289	3.73089925625423	5518	1479	0.982724252491694	1	58008.959999308
125	233	54	4	51.0869565217391	16.8590529247911	30262	16.3913043478261	8.9899721448468	16137	1795	0.984640702139331	1	58008.959999308
135	347	54	4	9.92753623188406	6.29751131221719	5567	3.30434782608696	2.88122171945701	2547	884	0.984409799554566	1	58008.959999308
184	423	54	4	45.8695652173913	12.5287267080745	16137	15.3333333333333	7.20807453416149	9284	1288	0.980959634424981	1	58008.959999308
195	274	54	4	66.4927536231884	20.3225044300059	34406	15.8260869565217	6.85469580626108	11605	1693	0.987747957992999	1	58008.959999308
197	105	54	4	43	16.2977824709609	30868	8.2463768115942	5.28880675818374	10017	1894	0.990067956089911	1	58008.959999308
218	449	54	4	51.463768115942	15.1813437703849	23273	15.0434782608696	5.53424657534247	8484	1533	0.980179028132992	1	58008.959999308
237	204	54	4	36.5072463768116	15.1511088189789	29378	4.40579710144927	5.84424961320268	11332	1939	0.981772151898734	1	58008.959999308
238	311	54	4	47.2608695652174	15.1641249092229	20881	24.7246376811594	8.87944807552651	12227	1377	0.985683607730852	1	58008.959999308
256	64	54	4	45.8985507246377	14.5224257738471	22989	13.5797101449275	7.3404927353127	11620	1583	0.988757026858214	1	58008.959999308
272	394	54	4	26.9855072463768	10.99766718507	14143	37.4782608695652	15.8693623639191	20408	1286	0.98093058733791	1	58008.959999308
315	461	54	4	55.6376811594203	15.5539160045403	27406	118.333333333333	36.5158910329171	64341	1762	0.988776655443322	1	58008.959999308
313	392	54	4	32.927536231884	11.9869281045752	16506	21.9855072463768	10.8569353667393	14950	1377	0.98851399856425	1	58008.959999308
318	249	54	4	32.6231884057971	11.7680412371134	13698	22.2028985507246	10.7328178694158	12493	1164	0.987277353689567	1	58008.959999308
328	134	54	4	25.8405797101449	11.3863945578231	16738	30.3333333333333	14.8598639455782	21844	1470	0.984594775619558	1	58008.959999308
333	315	54	4	31.231884057971	11.8136288998358	14389	13.1159420289855	6.14449917898194	7484	1218	0.986234817813765	1	58008.959999308
334	505	54	4	4.97101449275362	5.79620853080569	1223	2.56521739130435	2.54976303317536	538	211	0.990610328638498	1	58008.959999308
366	370	54	4	20.6666666666667	9.27586206896552	9953	10.695652173913	6.02516309412861	6465	1073	0.988940092165899	1	58008.959999308
392	409	54	4	15.8260869565217	9.56127012522361	21379	15.2028985507246	8.42441860465116	18837	2236	0.922442244224422	1	58008.959999308
366	498	54	4	5.69565217391304	4.44736842105263	1014	16.6811594202899	15.2894736842105	3486	228	0.978540772532189	1	58008.959999308
389	165	54	4	27.2608695652174	10.839863713799	12726	28.8115942028986	12.4531516183986	14620	1174	0.98904802021904	1	58008.959999308
390	216	54	4	41.7391304347826	13.1316998468606	17150	7.91304347826087	4.33460949464012	5661	1306	0.985660377358491	1	58008.959999308
406	503	54	4	34.4782608695652	16.5	13101	41.4782608695652	20.6486146095718	16395	794	0.991260923845193	1	58008.959999308
437	263	54	4	21.3623188405797	8.66846725185685	12838	6.28985507246377	6.19311276164754	9172	1481	0.988651535380507	1	58008.959999308
485	499	54	4	58.8260869565217	22.4119496855346	28508	14	8.98270440251572	11426	1272	0.98988326848249	1	58008.959999308
498	262	54	4	21.8985507246377	9.04520990312164	8403	7.18840579710145	4.2465016146394	3945	929	0.987247608926674	1	58008.959999308
500	406	54	4	10.7391304347826	7.03850509626274	6215	13.5797101449275	11.480181200453	10137	883	0.988801791713326	1	58008.959999308
508	333	54	4	11.8985507246377	6.71	4697	6.55072463768116	5.01714285714286	3512	700	0.985915492957747	1	58008.959999308
529	216	54	4	17.9710144927536	8.92732290708372	9704	26.8405797101449	14.7138914443422	15994	1087	0.978397839783978	1	58008.959999308
585	401	54	4	25.231884057971	10.484693877551	12330	31.0724637681159	14.5603741496599	17123	1176	0.988235294117647	1	58008.959999308
592	497	54	4	28.2028985507246	11.6581497797357	13232	13.9420289855073	8.2942731277533	9414	1135	0.988675958188153	1	58008.959999308
597	304	54	4	24.6956521739131	10.5265553869499	13874	14.1739130434783	9.98027314112291	13154	1318	0.98138495904691	1	58008.959999308
634	424	54	4	40.1159420289855	12.6942965779468	16693	11.6521739130435	5.81216730038023	7643	1315	0.986496624156039	1	58008.959999308
18	31	55	4	26.3913043478261	10.6216393442623	16198	14.0144927536232	11.8695081967213	18101	1525	0.978191148171905	1	59123.5200069845
13	104	55	4	53.8260869565217	24.1073883161512	28061	23.4927536231884	12.1408934707904	14132	1164	0.987277353689567	1	59123.5200069845
21	465	55	4	27.0869565217391	11.9410555174777	17422	17	8.17820424948595	11932	1459	0.988482384823848	1	59123.5200069845
64	232	55	4	11.1739130434783	7.63795986622074	27405	82.1304347826087	52.2296544035674	187400	3588	0.954001595320394	1	59123.5200069845
49	335	55	4	11.8115942028986	8.05964467005076	6351	152.753623188406	81.3845177664975	64131	788	0.985	1	59123.5200069845
68	437	55	4	5.72463768115942	5.47115384615385	9673	6.43478260869565	5.23868778280543	9262	1768	0.968767123287671	1	59123.5200069845
82	146	55	4	41.0579710144927	17.4253393665158	34659	6.53623188405797	4.2378079436903	8429	1989	0.987096774193548	1	59123.5200069845
71	8	55	4	8.73913043478261	7.38814016172507	2741	7.3768115942029	5.4743935309973	2031	371	0.986702127659574	1	59123.5200069845
87	382	55	4	7.79710144927536	5.36231884057971	1480	80.0869565217391	66.4239130434783	18333	276	0.98220640569395	1	59123.5200069845
101	501	55	4	26.5507246376812	14.9055793991416	13892	13.7971014492754	7.53540772532189	7023	932	0.989384288747346	1	59123.5200069845
112	57	55	4	26.5942028985507	11.7684003925417	23984	30.6376811594203	25.094700686948	51143	2038	0.985970004837929	1	59123.5200069845
123	439	55	4	34.6521739130435	12.1124307205067	15298	6.81159420289855	4.19160728424386	5294	1263	0.985948477751756	1	59123.5200069845
128	235	55	4	53.1449275362319	18.0976979225154	32232	13.5507246376812	8.19483436271758	14595	1781	0.987798114254021	1	59123.5200069845
135	346	55	4	9.91304347826087	6.68421052631579	4318	2.97101449275362	2.42414860681115	1566	646	0.984756097560976	1	59123.5200069845
184	426	55	4	46.4057971014493	13.3577302631579	16243	15.0579710144927	7.34786184210526	8935	1216	0.982229402261712	1	59123.5200069845
195	274	55	4	64.8695652173913	20.7460317460317	35289	12.6521739130435	5.88477366255144	10010	1701	0.990104772991851	1	59123.5200069845
199	108	55	4	44.6086956521739	17.0980911983033	32247	6.63768115942029	4.53499469777306	8553	1886	0.985370950888192	1	59123.5200069845
219	449	55	4	53.4057971014493	16.0932145305003	23480	13.2463768115942	5.61823166552433	8197	1459	0.981170141223941	1	59123.5200069845
237	203	55	4	38.463768115942	15.6712783619258	28318	5.40579710144928	6.71057000553403	12126	1807	0.985278080697928	1	59123.5200069845
239	312	55	4	46.4927536231884	15.8219076005961	21233	25.3768115942029	9.12965722801788	12252	1342	0.985315712187959	1	59123.5200069845
256	64	55	4	48.2173913043478	15.5586340206186	24147	12.1304347826087	6.40077319587629	9934	1552	0.984147114774889	1	59123.5200069845
274	395	55	4	27.463768115942	11.780193236715	14631	36.3188405797101	15.9227053140097	19776	1242	0.987281399046105	1	59123.5200069845
316	462	55	4	65.2608695652174	16.8939393939394	30105	122.608695652174	36.8428731762065	65654	1782	0.982359426681367	1	59123.5200069845
315	392	55	4	35.8115942028985	12.5097891566265	16613	19.7536231884058	11.3132530120482	15024	1328	0.983703703703704	1	59123.5200069845
318	249	55	4	36.768115942029	12.8093065693431	14039	16.6231884057971	9.18886861313869	10071	1096	0.987387387387387	1	59123.5200069845
328	135	55	4	27.8550724637681	12.2730422730423	17710	26.695652173913	14.1046431046431	20353	1443	0.98431105047749	1	59123.5200069845
337	315	55	4	31.6956521739131	12.6457789382071	14530	10.3333333333333	4.88076588337685	5608	1149	0.982891360136869	1	59123.5200069845
336	504	55	4	7.10144927536232	5.82386363636364	2050	1.98550724637681	2.39772727272727	844	352	0.959128065395095	1	59123.5200069845
359	497	55	4	5.21739130434783	4.69158878504673	1506	13.3623188405797	11.9096573208723	3823	321	0.944117647058824	1	59123.5200069845
393	410	55	4	16.8695652173913	10.4809833024119	22597	10	6.889146567718	14853	2156	0.919011082693947	1	59123.5200069845
374	367	55	4	22.0144927536232	10.2124616956078	9998	9.65217391304348	5.32992849846782	5218	979	0.987891019172553	1	59123.5200069845
385	212	55	4	40.8550724637681	13.7359932088285	16181	6.14492753623188	4.03735144312394	4756	1178	0.985774058577406	1	59123.5200069845
387	164	55	4	28.1739130434783	11.3834862385321	12408	27.1014492753623	13.9018348623853	15153	1090	0.985533453887884	1	59123.5200069845
409	504	55	4	19.4782608695652	15.3041237113402	8907	27.7826086956522	18.479381443299	10755	582	0.986440677966102	1	59123.5200069845
437	260	55	4	21.0869565217391	9.55905511811024	13354	4.85507246376812	4.30994989262706	6021	1397	0.985885673959068	1	59123.5200069845
485	499	55	4	60.9420289855073	22.2766116941529	29717	14.2898550724638	8.80284857571214	11743	1334	0.983050847457627	1	59123.5200069845
500	407	55	4	11.8115942028986	7.68150684931507	6729	14.8550724637681	12.3926940639269	10856	876	0.980963045912654	1	59123.5200069845
499	262	55	4	20.536231884058	9.43686868686869	7474	7.44927536231884	4.875	3861	792	0.982630272952854	1	59123.5200069845
509	335	55	4	11.2898550724638	7.05982905982906	3304	6.95652173913044	6.34401709401709	2969	468	0.989429175475687	1	59123.5200069845
529	217	55	4	18.3623188405797	9.71860245514636	10292	23.6231884057971	12.5949008498584	13338	1059	0.987873134328358	1	59123.5200069845
583	402	55	4	24.0579710144927	10.9339464882943	13077	27.304347826087	13.4138795986622	16043	1196	0.985172981878089	1	59123.5200069845
592	498	55	4	30.6811594202899	13.1187558906692	13919	13.695652173913	7.66069745523091	8128	1061	0.987895716945996	1	59123.5200069845
597	306	55	4	24.695652173913	11.0079365079365	13870	16.1014492753623	10.481746031746	13207	1260	0.985915492957747	1	59123.5200069845
635	424	55	4	40.1449275362319	13.2625656414104	17679	10.5507246376812	5.59414853713428	7457	1333	0.988139362490734	1	59123.5200069845
17	30	56	4	29.8840579710145	10.4082058414465	14967	13.8985507246377	12.8671766342142	18503	1438	0.971621621621622	1	60246.7199999839
12	109	56	4	57.6956521739131	23.2920747996438	26157	28.7391304347826	13.3223508459484	14961	1123	0.981643356643357	1	60246.7199999839
22	462	56	4	28.5797101449275	11.1345805672903	18450	12.5217391304348	7.13277006638503	11819	1657	0.987485101311085	1	60246.7199999839
64	233	56	4	8.63768115942029	7.16468548786528	28931	75.2898550724638	50.3068350668648	203139	4038	0.980097087378641	1	60246.7199999839
63	429	56	4	6.52173913043478	5.29294231388978	16424	8.20289855072464	5.88204962939091	18252	3103	0.950674019607843	1	60246.7199999839
52	337	56	4	11.0869565217391	7.12719891745602	5267	153.057971014493	83.5453315290934	61740	739	0.987967914438503	1	60246.7199999839
81	144	56	4	44.4202898550725	16.7412959381045	34621	7.56521739130435	4.41924564796905	9139	2068	0.987583572110793	1	60246.7199999839
72	7	56	4	8.18840579710145	7.11160714285714	1593	8.20289855072464	7.10267857142857	1591	224	0.991150442477876	1	60246.7199999839
100	500	56	4	27.6376811594203	14.2267135325132	16190	10.1014492753623	5.06502636203866	5764	1138	0.990426457789382	1	60246.7199999839
88	382	56	4	7.20289855072464	5.63003663003663	1537	78.1739130434783	64.9304029304029	17726	273	0.989130434782609	1	60246.7199999839
114	57	56	4	24.7101449275362	10.9392156862745	22316	35.2173913043478	26.0720588235294	53187	2040	0.974212034383954	1	60246.7199999839
121	440	56	4	34.8695652173913	11.6087928464978	15579	7.73913043478261	4.50149031296572	6041	1342	0.988217967599411	1	60246.7199999839
131	235	56	4	52.7101449275362	17.2149321266968	30436	12.8260869565217	6.95192307692308	12291	1768	0.98715801228364	1	60246.7199999839
137	346	56	4	8.62318840579711	6.37317073170732	5226	2.53623188405797	3.14146341463415	2576	820	0.98676293622142	1	60246.7199999839
184	428	56	4	43.2608695652174	12.5687086092715	15183	15.8550724637681	7.90811258278146	9553	1208	0.965627498001599	1	60246.7199999839
196	275	56	4	63.7391304347826	19.858708189158	34435	11.768115942029	5.37658592848904	9323	1734	0.985787379192723	1	60246.7199999839
202	109	56	4	44.6666666666667	16.2976982097187	31862	6.01449275362319	4.20716112531969	8225	1955	0.987872662961091	1	60246.7199999839
219	449	56	4	53.3043478260869	15.0259067357513	23200	12.3768115942029	5.35362694300518	8266	1544	0.971069182389937	1	60246.7199999839
236	202	56	4	38.9275362318841	14.9916449086162	28709	4.76811594202899	5.85848563968668	11219	1915	0.986604842864503	1	60246.7199999839
240	313	56	4	44.7391304347826	15.114406779661	21402	24.4927536231884	8.3093220338983	11766	1416	0.988136775994417	1	60246.7199999839
258	62	56	4	46.9565217391304	14.6045400238949	24448	11.3913043478261	5.70071684587814	9543	1674	0.987028301886792	1	60246.7199999839
275	397	56	4	26.5217391304348	10.887987012987	13414	35.2028985507246	15.7451298701299	19398	1232	0.984812150279776	1	60246.7199999839
314	462	56	4	61.4057971014493	16.4764367816092	28669	109.173913043478	37.4879310344828	65229	1740	0.986954055587068	1	60246.7199999839
315	393	56	4	34.7536231884058	11.9520062942565	15191	24.1014492753623	12.1313926042486	15419	1271	0.984508133230054	1	60246.7199999839
321	248	56	4	35.2898550724638	12.0102389078498	14076	14.8985507246377	7.12201365187713	8347	1172	0.989029535864979	1	60246.7199999839
327	135	56	4	25.6231884057971	11.5160445317616	17585	18.4492753623188	9.65029469548134	14736	1527	0.985161290322581	1	60246.7199999839
337	315	56	4	32.9710144927536	11.8371005455963	15187	7.46376811594203	3.79968823070928	4875	1283	0.986164488854727	1	60246.7199999839
373	365	56	4	20.6811594202899	9.39067055393586	9663	7.98550724637681	4.80855199222546	4948	1029	0.981870229007634	1	60246.7199999839
369	410	56	4	54.9565217391304	9.61070110701107	5209	25.6666666666667	5.99630996309963	3250	542	0.9695885509839	1	60246.7199999839
386	212	56	4	41.1449275362319	12.8677370030581	16831	6.55072463768116	3.73394495412844	4884	1308	0.986425339366516	1	60246.7199999839
391	162	56	4	28.0434782608696	10.393457117595	11755	30.0144927536232	14.341290893015	16220	1131	0.989501312335958	1	60246.7199999839
403	408	56	4	20.1014492753623	10.0773162939297	15771	7.8695652173913	5.7591054313099	9013	1565	0.97568578553616	1	60246.7199999839
405	505	56	4	11.5797101449275	10.8029045643154	5207	15.5072463768116	13.6804979253112	6594	482	0.991769547325103	1	60246.7199999839
436	263	56	4	22.4927536231884	9.19354838709677	13395	5.73913043478261	4.90597117364447	7148	1457	0.983794733288319	1	60246.7199999839
484	498	56	4	52.1304347826087	20.9925149700599	28046	13.6521739130435	8.16017964071856	10902	1336	0.985250737463127	1	60246.7199999839
498	261	56	4	21.6231884057971	8.84953703703704	7646	8.44927536231884	5.01967592592593	4337	864	0.986301369863014	1	60246.7199999839
501	409	56	4	10.5072463768116	7.09683604985618	7402	13.2173913043478	10.7162032598274	11177	1043	0.983962264150943	1	60246.7199999839
508	335	56	4	6.69565217391304	6.38989898989899	3163	8.05797101449275	5.78383838383838	2863	495	0.984095427435388	1	60246.7199999839
528	218	56	4	18.6811594202899	9.30678733031674	10284	17.7826086956522	11.0153846153846	12172	1105	0.986607142857143	1	60246.7199999839
582	403	56	4	25.0144927536232	10.1340206185567	12779	24.8115942028986	11.1736716891356	14090	1261	0.985926505082095	1	60246.7199999839
594	499	56	4	23.6666666666667	12.1726943942134	13463	13.3913043478261	6.40867992766727	7088	1106	0.9875	1	60246.7199999839
598	307	56	4	23.8985507246377	10.4843260188088	13378	17.4202898550725	11.1238244514107	14194	1276	0.983050847457627	1	60246.7199999839
634	423	56	4	39.0289855072464	12.4627209838586	16214	11.0144927536232	5.76863950807071	7505	1301	0.984859954579864	1	60246.7199999839
16	30	57	4	31.9565217391304	10.5393258426966	15008	13.8550724637681	12.7780898876405	18196	1424	0.976680384087791	1	61369.9200030416
13	109	57	4	55.0869565217391	23.4082491582492	27809	27.0724637681159	13.3754208754209	15890	1188	0.987531172069825	1	61369.9200030416
24	461	57	4	28.4492753623188	10.4126040428062	17514	13.4782608695652	6.92211652794292	11643	1682	0.986510263929619	1	61369.9200030416
15	179	57	4	17.7101449275362	7.81481481481481	1688	9.82608695652174	4.16203703703704	899	216	0.995391705069124	1	61369.9200030416
58	421	57	4	6.39130434782609	5.79560915275201	18743	7.60869565217391	6.74242424242424	21805	3234	0.976744186046512	1	61369.9200030416
67	234	57	4	9.6231884057971	6.72234762979684	26802	80.8695652173913	52.0983195385001	207716	3987	0.977685139774399	1	61369.9200030416
52	338	57	4	12.1449275362319	7.08746736292428	5429	150.927536231884	80.7519582245431	61856	766	0.983311938382542	1	61369.9200030416
77	143	57	4	42.8260869565217	16.6966893865628	34295	7.56521739130435	4.55598831548199	9358	2054	0.989402697495183	1	61369.9200030416
70	7	57	4	7.56521739130435	7.01107011070111	1900	9.28985507246377	7.77490774907749	2107	271	0.992673992673993	1	61369.9200030416
100	498	57	4	30.2898550724638	14.4927536231884	19000	8.11594202898551	4.36384439359268	5721	1311	0.989433962264151	1	61369.9200030416
89	380	57	4	8.11594202898551	6.37377049180328	1944	74.9565217391304	61.5475409836066	18772	305	0.983870967741936	1	61369.9200030416
115	56	57	4	24.4492753623188	10.8558429118774	22667	33.8405797101449	25.6772030651341	53614	2088	0.977070659803463	1	61369.9200030416
120	437	57	4	34.6376811594203	11.7665427509294	15826	9.23188405797101	4.85799256505576	6534	1345	0.986070381231672	1	61369.9200030416
135	235	57	4	53.2608695652174	16.7860696517413	30366	12.4347826086957	6.85019347705915	12392	1809	0.98798470780994	1	61369.9200030416
136	346	57	4	8.76811594202899	6.04939919893191	4531	1.52173913043478	2.37116154873164	1776	749	0.981651376146789	1	61369.9200030416
184	425	57	4	41.5797101449276	11.8328125	15146	11.1739130434783	5.79296875	7415	1280	0.974866717440975	1	61369.9200030416
201	108	57	4	47.463768115942	16.2651875330164	30790	5.56521739130435	4.20126782884311	7953	1893	0.987995824634656	1	61369.9200030416
201	275	57	4	67.9275362318841	20.0231116121759	35521	11.1304347826087	5.0772266065389	9007	1774	0.988300835654596	1	61369.9200030416
218	449	57	4	55.8985507246377	14.9045161290323	23102	7.7536231884058	3.49870967741935	5423	1550	0.981633945535149	1	61369.9200030416
236	202	57	4	38.768115942029	15.0111111111111	28371	5.28985507246377	6.21587301587302	11748	1890	0.986945169712794	1	61369.9200030416
243	314	57	4	47.0434782608696	15.2474964234621	21316	22.5652173913043	8.35479256080114	11680	1398	0.986591390261115	1	61369.9200030416
258	62	57	4	46.1449275362319	14.6970458830924	23383	10.9565217391304	5.71464487743557	9092	1591	0.984529702970297	1	61369.9200030416
275	398	57	4	26.5652173913043	10.7121710526316	13026	33.8840579710145	15.3527960526316	18669	1216	0.985413290113452	1	61369.9200030416
311	463	57	4	57.4782608695652	16.7596988998263	28944	105.086956521739	37.877243775333	65414	1727	0.984045584045584	1	61369.9200030416
316	395	57	4	30.5507246376812	10.8149575944487	14027	21.2463768115942	11.0370084811103	14315	1297	0.983320697498105	1	61369.9200030416
322	247	57	4	36.6956521739131	11.9745977984759	14142	11.8260869565217	6.4809483488569	7654	1181	0.980897009966777	1	61369.9200030416
327	136	57	4	25.6811594202898	11.4227365554799	16780	14.5797101449275	7.9353301565691	11657	1469	0.986568166554735	1	61369.9200030416
338	313	57	4	30.4782608695652	11.5663716814159	14377	4.53623188405797	3.22365245374095	4007	1243	0.985725614591594	1	61369.9200030416
373	367	57	4	21.3623188405797	9.37766990291262	9659	7.60869565217391	4.40485436893204	4537	1030	0.989433237271854	1	61369.9200030416
370	411	57	4	57.7246376811594	9.45230263157895	5747	25.2173913043478	5.38486842105263	3274	608	0.980645161290323	1	61369.9200030416
389	213	57	4	38.2753623188406	12.5565217391304	15884	5.6231884057971	3.7201581027668	4706	1265	0.983670295489891	1	61369.9200030416
393	162	57	4	22.6811594202899	9.93014354066986	10377	32.3768115942029	16.6133971291866	17361	1045	0.987712665406427	1	61369.9200030416
405	410	57	4	22.7536231884058	9.80024360535932	16092	7.57971014492754	5.10353227771011	8380	1642	0.986186186186186	1	61369.9200030416
409	506	57	4	5.8695652173913	8.38538205980066	2524	10.0869565217391	11.8837209302326	3577	301	0.977272727272727	1	61369.9200030416
438	262	57	4	21.1884057971014	8.75731945348081	13460	3.59420289855073	4.10084580351334	6303	1537	0.981481481481482	1	61369.9200030416
486	499	57	4	47.5797101449275	20.4012892828364	25318	13.4927536231884	7.87751813053989	9776	1241	0.988844621513944	1	61369.9200030416
499	262	57	4	22.2608695652174	8.78594950603732	8004	8.85507246376812	4.91767288693743	4480	911	0.985930735930736	1	61369.9200030416
502	412	57	4	11.3188405797101	7.31185807656396	7831	16.9565217391304	11.3650793650794	12172	1071	0.984375	1	61369.9200030416
510	336	57	4	9.04347826086956	6.41899441340782	3447	9.68115942028986	7.94040968342644	4264	537	0.981718464351006	1	61369.9200030416
528	219	57	4	16.8695652173913	8.46528332003192	10607	16.6521739130435	9.438946528332	11827	1253	0.986614173228346	1	61369.9200030416
582	403	57	4	22.3333333333333	10.1907467532468	12555	18.9275362318841	9.29545454545455	11452	1232	0.983240223463687	1	61369.9200030416
593	500	57	4	23.5507246376812	12.1737373737374	12052	11.9855072463768	6.16666666666667	6105	990	0.98605577689243	1	61369.9200030416
598	307	57	4	25.3623188405797	10.4613003095975	13516	19.2608695652174	12.4504643962848	16086	1292	0.985507246376812	1	61369.9200030416
636	424	57	4	37.304347826087	12.4274750575595	16193	12.2173913043478	6.12432847275518	7980	1303	0.985627836611195	1	61369.9200030416
16	30	58	4	33.0869565217391	10.7261982928431	16336	13.6811594202899	12.2692055154301	18686	1523	0.985760517799353	1	62501.7600014806
13	108	58	4	51.768115942029	22.5377741673436	27744	22.695652173913	11.1462225832656	13721	1231	0.986378205128205	1	62501.7600014806
27	460	58	4	28.2608695652174	9.98826159865847	17869	13.4927536231884	6.75013974287311	12076	1789	0.977595628415301	1	62501.7600014806
57	416	58	4	7.31884057971015	5.64126394052045	18210	11.0579710144928	7.6050185873606	24549	3228	0.974932044699487	1	62501.7600014806
67	233	58	4	9.91304347826087	6.64110497237569	30051	78.9565217391304	47.8457458563536	216502	4525	0.970197255574614	1	62501.7600014806
50	342	58	4	11.7536231884058	6.86358099878197	5635	150.304347826087	73.7015834348356	60509	821	0.984412470023981	1	62501.7600014806
78	140	58	4	41.0579710144928	15.9568845618915	34419	6.55072463768116	4.20120537783959	9062	2157	0.987185354691075	1	62501.7600014806
67	8	58	4	8.02898550724638	6.55208333333333	2516	9.18840579710145	7.10677083333333	2729	384	0.987146529562982	1	62501.7600014806
100	497	58	4	31.6811594202899	14.0655624568668	20381	6.30434782608696	4.10628019323671	5950	1449	0.990430622009569	1	62501.7600014806
91	379	58	4	7.46376811594203	5.60344827586207	975	70.4057971014493	69.183908045977	12038	174	0.983050847457627	1	62501.7600014806
114	58	58	4	26.0144927536232	10.4692762858443	23001	32.2028985507246	24.1916249431042	53149	2197	0.979491752117699	1	62501.7600014806
118	436	58	4	33.9420289855073	11.3043160204828	15453	12.536231884058	6.38624725676664	8730	1367	0.987003610108303	1	62501.7600014806
140	230	58	4	49.3913043478261	15.7120475418693	29083	9.59420289855072	5.59535386277688	10357	1851	0.985098456625865	1	62501.7600014806
137	346	58	4	9.08695652173913	6.09126594700687	6207	4.04347826086957	2.9342492639843	2990	1019	0.983590733590734	1	62501.7600014806
182	425	58	4	38.2173913043478	10.8723064644852	13623	7.27536231884058	4.4732641660016	5605	1253	0.984289080911233	1	62501.7600014806
203	107	58	4	44.0724637681159	15.5976602238047	30665	5.82608695652174	3.95625635808749	7778	1966	0.987443495730789	1	62501.7600014806
203	275	58	4	62.536231884058	19.0468577728776	34551	11.8115942028985	5.46912899669239	9921	1814	0.987479586281982	1	62501.7600014806
219	450	58	4	50.9130434782609	13.9777049180328	21316	5.44927536231884	3.16131147540984	4821	1525	0.986416558861578	1	62501.7600014806
237	203	58	4	37.2753623188406	14.2132315521628	27929	7.11594202898551	6.5882951653944	12946	1965	0.987437185929648	1	62501.7600014806
246	313	58	4	45.304347826087	14.6599713055954	20436	19.2753623188406	7.88737446197991	10995	1394	0.988652482269504	1	62501.7600014806
259	64	58	4	44.4927536231884	13.9912445278299	22372	10.5797101449275	5.65791119449656	9047	1599	0.985212569316081	1	62501.7600014806
274	399	58	4	26.6666666666667	10.4102964118565	13346	31.3913043478261	13.7605304212168	17641	1282	0.986153846153846	1	62501.7600014806
310	465	58	4	59.7246376811594	15.9077253218884	29652	111.217391304348	35.0836909871245	65396	1864	0.98572184029614	1	62501.7600014806
314	394	58	4	31.0579710144928	10.8604118993135	14238	18.5942028985507	9.49961861174676	12454	1311	0.989433962264151	1	62501.7600014806
322	248	58	4	35.6521739130435	11.467417538214	14254	12.4782608695652	6.68222043443282	8306	1243	0.987291501191422	1	62501.7600014806
326	135	58	4	27.9130434782609	10.954954954955	17024	11.7826086956522	6.49227799227799	10089	1554	0.985415345592898	1	62501.7600014806
339	311	58	4	31.2173913043478	11.0487421383648	14054	4.3768115942029	2.79088050314465	3550	1272	0.982998454404946	1	62501.7600014806
374	368	58	4	18.9855072463768	8.48700673724735	8818	9.26086956521739	4.90182868142445	5093	1039	0.983901515151515	1	62501.7600014806
370	411	58	4	56.4202898550725	8.7135761589404	5263	25.1159420289855	5.62251655629139	3396	604	0.978930307941653	1	62501.7600014806
390	208	58	4	39.0289855072464	12.1853805576488	16170	7.49275362318841	3.72946495855313	4949	1327	0.985884101040119	1	62501.7600014806
392	158	58	4	25.6086956521739	9.77443609022556	11700	34.3623188405797	15.5104427736007	18566	1197	0.987623762376238	1	62501.7600014806
404	413	58	4	26.4347826086956	9.06724401426388	17799	6.76811594202899	5.19154355578197	10191	1963	0.966995073891626	1	62501.7600014806
411	506	58	4	4.94202898550725	7.21333333333333	1623	3.69565217391304	7.95111111111111	1789	225	0.995575221238938	1	62501.7600014806
438	261	58	4	19.2608695652174	8.19315245478036	12683	4.91304347826087	4.59043927648579	7106	1548	0.987874920229738	1	62501.7600014806
487	499	58	4	43.4927536231884	18.244696969697	24083	10.3478260869565	6.80833333333333	8987	1320	0.982874162323157	1	62501.7600014806
