trackID	timepoint	centroid_row	centroid_col	value
12	42	352	137	0
10	42	436	150	0
16	42	271	189	0
14	42	398	196	0
15	42	97	197	0
17	42	446	218	0
44	42	206	231	0
18	42	307	237	0
20	42	74	249	0
21	42	388	255	0
25	42	266	316	0
26	42	329	318	0
24	42	136	319	0
23	42	372	324	0
45	42	446	331	0
80	42	412	368	0
31	42	178	373	0
29	42	232	379	0
73	42	482	379	0
28	42	343	386	0
47	42	414	402	0
63	42	494	416	0
32	42	280	436	0
33	42	492	485	0
36	42	246	490	0
34	42	397	508	0
50	42	311	512	0
37	42	226	533	0
39	42	486	582	0
40	42	303	587	0
38	42	391	590	0
41	42	425	632	0
4	41	484	18	0
2	41	79	20	0
42	41	26	35	0
5	41	229	56	0
75	41	437	78	0
51	41	336	81	0
7	41	144	84	0
9	41	502	96	0
11	41	58	109	0
13	41	235	112	0
12	41	350	137	0
10	41	439	152	0
16	41	271	191	0
14	41	397	195	0
15	41	99	198	0
17	41	446	218	0
44	41	206	230	0
18	41	308	234	0
20	41	73	247	0
21	41	388	254	0
25	41	271	313	0
26	41	328	315	0
24	41	134	316	0
23	41	369	322	0
45	41	447	334	0
80	41	413	370	0
31	41	179	371	0
29	41	234	375	0
73	41	482	380	0
28	41	339	383	0
47	41	413	405	0
63	41	493	419	0
32	41	280	436	0
33	41	492	486	0
36	41	246	488	0
34	41	396	509	0
50	41	309	510	0
37	41	229	533	0
39	41	485	582	0
40	41	303	587	0
38	41	391	591	0
41	41	425	632	0
4	40	484	19	0
2	40	80	22	0
42	40	26	35	0
5	40	231	55	0
84	40	6	80	0
75	40	436	80	0
7	40	142	82	0
51	40	338	82	0
9	40	501	97	0
11	40	59	108	0
13	40	232	116	0
12	40	348	138	0
10	40	439	151	0
16	40	269	192	0
14	40	396	192	0
15	40	99	196	0
17	40	447	217	0
18	40	307	227	0
44	40	206	232	0
20	40	76	246	0
21	40	388	252	0
25	40	271	310	0
26	40	326	312	0
24	40	133	314	0
23	40	366	320	0
45	40	446	333	0
31	40	181	369	0
80	40	412	370	0
29	40	237	372	0
73	40	478	378	0
28	40	336	382	0
47	40	412	405	0
63	40	491	420	0
32	40	276	436	0
36	40	248	485	0
33	40	492	485	0
50	40	308	509	0
34	40	396	509	0
37	40	230	535	0
85	40	7	556	0
39	40	484	581	0
40	40	302	586	0
38	40	391	591	0
41	40	423	632	0
4	39	483	22	0
2	39	81	26	0
42	39	24	39	0
5	39	230	56	0
75	39	437	80	0
84	39	7	83	0
7	39	142	83	0
51	39	339	83	0
9	39	503	93	0
11	39	61	108	0
13	39	232	118	0
12	39	349	136	0
10	39	439	151	0
14	39	397	190	0
16	39	267	193	0
15	39	102	197	0
17	39	447	217	0
18	39	304	227	0
44	39	207	229	0
20	39	75	244	0
21	39	389	250	0
25	39	273	308	0
26	39	326	311	0
24	39	134	315	0
23	39	365	318	0
45	39	443	336	0
31	39	186	365	0
29	39	239	370	0
80	39	412	370	0
28	39	333	379	0
73	39	476	379	0
47	39	411	406	0
63	39	488	418	0
32	39	274	436	0
36	39	251	483	0
33	39	490	484	0
34	39	395	508	0
50	39	308	510	0
37	39	232	535	0
39	39	482	582	0
40	39	303	584	0
38	39	391	592	0
41	39	422	633	0
4	38	482	24	0
2	38	80	30	0
42	38	21	41	0
5	38	232	56	0
7	38	141	83	0
51	38	336	83	0
75	38	435	83	0
84	38	7	84	0
9	38	502	99	0
11	38	63	106	0
13	38	232	121	0
12	38	350	133	0
10	38	434	148	0
16	38	265	191	0
14	38	400	192	0
15	38	104	196	0
17	38	447	218	0
18	38	304	225	0
44	38	205	227	0
20	38	76	244	0
21	38	390	248	0
25	38	274	305	0
26	38	323	306	0
24	38	135	312	0
23	38	363	316	0
45	38	442	337	0
31	38	189	362	0
29	38	240	368	0
80	38	412	370	0
28	38	331	376	0
73	38	471	379	0
47	38	412	405	0
63	38	488	421	0
32	38	274	437	0
36	38	256	484	0
33	38	490	485	0
34	38	396	508	0
50	38	309	511	0
37	38	233	536	0
39	38	480	582	0
40	38	303	584	0
38	38	390	591	0
41	38	421	634	0
4	37	481	30	0
2	37	77	36	0
42	37	23	45	0
5	37	232	56	0
75	37	441	83	0
51	37	334	84	0
7	37	142	86	0
9	37	503	103	0
11	37	62	108	0
13	37	233	118	0
12	37	347	133	0
10	37	429	145	0
14	37	400	186	0
16	37	265	188	0
15	37	106	197	0
17	37	448	218	0
18	37	302	223	0
44	37	206	225	0
20	37	79	245	0
21	37	390	246	0
26	37	322	303	0
25	37	273	305	0
24	37	135	310	0
23	37	361	312	0
45	37	439	339	0
31	37	188	359	0
29	37	241	367	0
28	37	329	371	0
73	37	471	384	0
47	37	410	396	0
63	37	487	425	0
32	37	270	437	0
36	37	259	486	0
33	37	490	486	0
34	37	394	508	0
50	37	310	512	0
37	37	233	536	0
39	37	477	583	0
40	37	303	586	0
38	37	389	591	0
41	37	420	635	0
4	36	481	37	0
2	36	73	40	0
42	36	21	44	0
5	36	233	56	0
75	36	435	78	0
86	36	354	83	0
7	36	140	85	0
51	36	328	86	0
9	36	503	103	0
11	36	63	108	0
13	36	233	116	0
12	36	345	133	0
10	36	422	143	0
14	36	396	182	0
16	36	261	186	0
15	36	109	196	0
17	36	448	218	0
18	36	300	219	0
44	36	206	224	0
20	36	80	246	0
21	36	390	246	0
26	36	321	303	0
25	36	274	304	0
24	36	135	308	0
23	36	359	308	0
45	36	439	342	0
31	36	189	356	0
29	36	240	366	0
28	36	327	366	0
73	36	461	382	0
47	36	406	396	0
63	36	482	424	0
32	36	270	436	0
33	36	489	486	0
36	36	261	489	0
34	36	392	507	0
50	36	309	512	0
37	36	234	536	0
39	36	474	581	0
40	36	303	586	0
38	36	391	592	0
41	36	419	635	0
4	35	483	42	0
42	35	20	46	0
2	35	68	46	0
5	35	235	55	0
75	35	435	80	0
86	35	362	84	0
7	35	140	87	0
87	35	7	88	0
51	35	325	90	0
9	35	504	104	0
11	35	64	112	0
13	35	234	115	0
12	35	340	133	0
10	35	423	142	0
16	35	262	178	0
14	35	394	180	0
15	35	110	198	0
17	35	447	218	0
18	35	299	220	0
44	35	206	225	0
21	35	390	246	0
20	35	80	248	0
25	35	275	301	0
26	35	320	303	0
24	35	136	306	0
23	35	358	306	0
45	35	441	350	0
31	35	188	356	0
28	35	327	362	0
29	35	241	364	0
88	35	410	372	0
73	35	458	384	0
47	35	403	406	0
63	35	478	430	0
32	35	271	435	0
89	35	397	442	0
33	35	490	485	0
36	35	264	488	0
34	35	391	506	0
50	35	310	514	0
37	35	232	533	0
39	35	473	579	0
40	35	305	585	0
38	35	392	593	0
41	35	419	634	0
90	34	381	44	0
4	34	486	45	0
42	34	19	46	0
2	34	64	53	0
5	34	233	56	0
86	34	364	87	0
75	34	441	87	0
7	34	138	88	0
87	34	7	91	0
51	34	322	98	0
9	34	503	106	0
13	34	230	114	0
11	34	63	116	0
12	34	337	136	0
10	34	425	144	0
16	34	258	173	0
14	34	393	181	0
15	34	112	198	0
17	34	445	218	0
18	34	298	221	0
44	34	207	222	0
21	34	391	244	0
20	34	81	247	0
25	34	276	298	0
26	34	320	300	0
23	34	358	302	0
24	34	135	305	0
91	34	504	329	0
45	34	441	349	0
31	34	188	355	0
28	34	328	356	0
29	34	240	360	0
73	34	453	385	0
47	34	401	392	0
63	34	477	422	0
32	34	273	435	0
33	34	490	485	0
36	34	265	486	0
34	34	390	505	0
50	34	308	513	0
37	34	231	530	0
39	34	472	578	0
40	34	305	584	0
38	34	390	592	0
41	34	418	634	0
42	33	18	49	0
4	33	486	49	0
2	33	63	56	0
5	33	234	57	0
86	33	364	83	0
75	33	437	83	0
7	33	138	88	0
87	33	6	92	0
51	33	316	96	0
9	33	503	108	0
13	33	230	113	0
11	33	63	116	0
12	33	336	138	0
10	33	424	147	0
16	33	253	169	0
14	33	394	186	0
15	33	116	197	0
17	33	444	217	0
44	33	207	219	0
18	33	298	220	0
21	33	392	243	0
20	33	81	246	0
25	33	278	298	0
26	33	319	298	0
23	33	356	300	0
24	33	136	304	0
92	33	464	328	0
45	33	438	347	0
31	33	189	353	0
29	33	235	356	0
28	33	318	358	0
47	33	394	387	0
73	33	452	388	0
93	33	501	423	0
63	33	465	429	0
32	33	272	432	0
36	33	263	484	0
33	33	489	486	0
34	33	389	506	0
50	33	307	510	0
37	33	231	527	0
39	33	473	576	0
40	33	305	583	0
38	33	389	593	0
41	33	416	635	0
94	32	17	13	0
4	32	486	50	0
42	32	18	51	0
2	32	58	59	0
5	32	233	59	0
86	32	366	81	0
7	32	135	83	0
75	32	433	85	0
87	32	8	91	0
51	32	315	98	0
9	32	503	109	0
13	32	229	113	0
11	32	65	116	0
12	32	336	143	0
10	32	423	147	0
16	32	252	163	0
14	32	394	189	0
15	32	117	197	0
17	32	444	214	0
18	32	298	218	0
44	32	208	221	0
21	32	390	235	0
20	32	80	244	0
26	32	317	295	0
25	32	276	296	0
23	32	355	296	0
24	32	136	303	0
31	32	190	349	0
45	32	435	349	0
29	32	238	354	0
28	32	317	354	0
47	32	390	384	0
73	32	451	386	0
93	32	505	429	0
32	32	277	432	0
63	32	459	434	0
36	32	262	485	0
33	32	489	486	0
34	32	388	506	0
50	32	305	509	0
37	32	233	523	0
39	32	468	575	0
40	32	306	581	0
38	32	392	593	0
41	32	415	636	0
4	31	485	49	0
42	31	17	51	0
2	31	58	59	0
5	31	234	60	0
75	31	428	84	0
86	31	358	85	0
7	31	138	89	0
95	31	181	89	0
87	31	8	94	0
51	31	309	99	0
9	31	503	111	0
13	31	228	114	0
11	31	65	118	0
12	31	336	138	0
10	31	423	148	0
16	31	253	163	0
14	31	391	183	0
15	31	116	195	0
18	31	296	214	0
17	31	443	214	0
44	31	206	219	0
21	31	393	236	0
20	31	77	240	0
23	31	353	290	0
25	31	276	293	0
26	31	314	294	0
24	31	135	304	0
96	31	441	321	0
31	31	190	347	0
28	31	316	347	0
97	31	466	348	0
45	31	430	349	0
29	31	240	354	0
47	31	387	378	0
73	31	443	386	0
63	31	459	430	0
32	31	277	431	0
93	31	506	431	0
36	31	255	484	0
33	31	489	488	0
34	31	387	505	0
50	31	303	509	0
37	31	232	519	0
39	31	466	574	0
40	31	307	580	0
38	31	395	594	0
41	31	414	636	0
98	30	196	31	0
4	30	485	50	0
42	30	17	52	0
2	30	57	62	0
5	30	234	62	0
86	30	360	85	0
75	30	429	85	0
7	30	137	89	0
87	30	8	97	0
51	30	309	99	0
9	30	502	110	0
13	30	228	115	0
11	30	64	122	0
12	30	336	137	0
10	30	425	148	0
16	30	253	158	0
14	30	388	173	0
15	30	118	195	0
18	30	296	211	0
17	30	444	211	0
44	30	210	217	0
21	30	388	238	0
20	30	78	239	0
23	30	353	285	0
26	30	313	290	0
25	30	276	292	0
24	30	135	301	0
31	30	191	340	0
28	30	316	345	0
45	30	430	351	0
29	30	242	356	0
47	30	383	372	0
73	30	444	387	0
63	30	460	430	0
32	30	278	431	0
93	30	504	438	0
36	30	250	482	0
33	30	489	486	0
50	30	302	507	0
34	30	385	508	0
37	30	234	516	0
39	30	466	573	0
40	30	309	582	0
38	30	396	595	0
41	30	413	636	0
4	29	484	50	0
42	29	17	57	0
5	29	229	60	0
2	29	56	70	0
75	29	431	87	0
86	29	360	88	0
7	29	139	91	0
87	29	8	99	0
51	29	308	99	0
9	29	503	111	0
13	29	230	116	0
11	29	64	127	0
12	29	334	135	0
10	29	425	148	0
16	29	249	162	0
14	29	382	162	0
15	29	122	195	0
18	29	294	205	0
17	29	445	208	0
44	29	207	218	0
21	29	391	225	0
20	29	78	240	0
23	29	354	280	0
26	29	315	285	0
25	29	278	286	0
24	29	135	300	0
31	29	193	340	0
28	29	315	346	0
99	29	466	348	0
29	29	242	354	0
45	29	432	364	0
47	29	383	370	0
32	29	282	430	0
63	29	460	433	0
93	29	504	437	0
36	29	252	480	0
33	29	488	489	0
50	29	301	508	0
34	29	385	511	0
37	29	236	516	0
39	29	466	574	0
40	29	310	581	0
38	29	398	595	0
41	29	411	636	0
4	28	485	51	0
42	28	16	58	0
5	28	233	66	0
2	28	54	70	0
7	28	143	88	0
86	28	358	89	0
75	28	427	89	0
87	28	7	99	0
51	28	308	101	0
9	28	503	110	0
13	28	234	119	0
11	28	60	125	0
12	28	333	136	0
10	28	422	146	0
16	28	246	167	0
14	28	377	167	0
15	28	123	188	0
18	28	293	201	0
17	28	442	204	0
44	28	205	220	0
21	28	388	224	0
20	28	78	239	0
23	28	354	276	0
26	28	314	279	0
25	28	277	285	0
24	28	136	299	0
31	28	194	338	0
28	28	311	348	0
29	28	243	354	0
45	28	425	364	0
47	28	375	372	0
32	28	286	429	0
63	28	462	435	0
93	28	504	441	0
36	28	257	475	0
33	28	485	491	0
50	28	301	505	0
34	28	384	513	0
37	28	238	516	0
39	28	463	574	0
40	28	310	582	0
38	28	397	595	0
41	28	407	637	0
4	27	486	51	0
42	27	17	60	0
5	27	231	61	0
2	27	52	77	0
75	27	428	86	0
7	27	136	93	0
86	27	360	94	0
87	27	7	103	0
51	27	310	103	0
9	27	503	110	0
13	27	241	121	0
11	27	61	130	0
12	27	335	135	0
10	27	417	145	0
16	27	246	173	0
14	27	374	175	0
15	27	124	191	0
18	27	296	201	0
17	27	438	202	0
44	27	203	219	0
21	27	387	228	0
20	27	77	242	0
26	27	316	274	0
23	27	356	274	0
25	27	276	281	0
24	27	135	296	0
31	27	194	334	0
100	27	465	347	0
28	27	309	351	0
29	27	244	354	0
45	27	427	354	0
47	27	379	370	0
101	27	429	388	0
32	27	285	427	0
63	27	461	436	0
93	27	503	437	0
36	27	259	470	0
33	27	487	491	0
50	27	300	503	0
34	27	383	513	0
37	27	238	517	0
39	27	461	574	0
40	27	311	582	0
38	27	395	597	0
41	27	403	638	0
4	26	487	48	0
5	26	231	53	0
42	26	16	62	0
2	26	52	77	0
75	26	424	87	0
7	26	133	95	0
86	26	355	95	0
87	26	8	103	0
51	26	312	104	0
9	26	503	110	0
13	26	246	127	0
12	26	335	130	0
11	26	63	131	0
10	26	413	145	0
16	26	248	177	0
14	26	374	183	0
15	26	124	188	0
17	26	434	199	0
18	26	299	202	0
44	26	203	220	0
21	26	389	230	0
20	26	79	242	0
23	26	358	267	0
26	26	315	271	0
25	26	274	278	0
24	26	136	295	0
31	26	198	329	0
29	26	242	353	0
28	26	307	354	0
45	26	427	366	0
47	26	379	370	0
32	26	286	424	0
93	26	498	437	0
63	26	459	439	0
36	26	259	469	0
33	26	484	490	0
50	26	301	503	0
34	26	382	514	0
37	26	238	516	0
39	26	462	571	0
40	26	312	582	0
38	26	395	598	0
102	26	46	625	0
41	26	400	640	0
103	26	302	643	0
4	25	488	49	0
5	25	232	50	0
42	25	16	63	0
2	25	53	82	0
75	25	422	85	0
7	25	132	94	0
87	25	8	100	0
86	25	361	100	0
51	25	315	105	0
9	25	503	111	0
13	25	250	130	0
11	25	65	133	0
12	25	337	134	0
10	25	410	144	0
16	25	250	180	0
15	25	125	190	0
14	25	377	190	0
17	25	432	199	0
18	25	301	201	0
44	25	203	221	0
21	25	387	231	0
20	25	81	243	0
23	25	356	263	0
26	25	314	267	0
25	25	276	276	0
24	25	134	294	0
31	25	203	323	0
29	25	237	351	0
28	25	304	353	0
45	25	424	364	0
47	25	375	368	0
104	25	341	393	0
32	25	288	422	0
93	25	495	436	0
63	25	453	440	0
36	25	257	472	0
105	25	199	482	0
33	25	483	488	0
50	25	302	504	0
34	25	379	516	0
37	25	239	518	0
39	25	460	571	0
40	25	312	582	0
38	25	387	597	0
41	25	396	640	0
106	25	472	642	0
4	24	489	46	0
5	24	233	52	0
42	24	16	67	0
75	24	423	90	0
2	24	48	92	0
7	24	129	96	0
86	24	364	99	0
87	24	7	100	0
51	24	317	105	0
9	24	503	112	0
13	24	250	129	0
12	24	337	133	0
11	24	65	134	0
10	24	410	144	0
16	24	244	183	0
15	24	127	186	0
14	24	379	189	0
18	24	304	198	0
17	24	430	200	0
44	24	202	220	0
21	24	385	231	0
20	24	83	243	0
23	24	355	261	0
26	24	315	264	0
25	24	276	273	0
24	24	135	295	0
31	24	207	316	0
107	24	466	348	0
29	24	233	352	0
28	24	299	352	0
108	24	84	365	0
45	24	421	365	0
47	24	372	367	0
32	24	290	419	0
93	24	499	433	0
63	24	451	443	0
36	24	257	475	0
33	24	483	485	0
109	24	401	491	0
50	24	303	506	0
34	24	381	517	0
37	24	240	518	0
39	24	458	571	0
40	24	315	583	0
38	24	383	597	0
41	24	395	639	0
4	23	489	45	0
5	23	233	52	0
42	23	15	66	0
75	23	421	88	0
2	23	45	92	0
7	23	130	97	0
86	23	366	102	0
51	23	320	103	0
9	23	502	110	0
13	23	252	129	0
12	23	332	131	0
11	23	67	132	0
10	23	410	145	0
14	23	381	181	0
16	23	241	184	0
15	23	130	186	0
110	23	34	187	0
18	23	307	197	0
17	23	429	198	0
44	23	199	219	0
21	23	386	229	0
20	23	85	243	0
23	23	355	261	0
26	23	316	263	0
25	23	280	271	0
24	23	137	295	0
111	23	311	301	0
31	23	213	311	0
107	23	465	347	0
28	23	297	352	0
29	23	231	354	0
45	23	420	365	0
47	23	373	369	0
32	23	291	416	0
93	23	488	421	0
63	23	452	445	0
36	23	258	477	0
33	23	483	485	0
50	23	304	507	0
37	23	242	518	0
34	23	380	520	0
39	23	455	571	0
40	23	315	582	0
38	23	380	598	0
41	23	393	637	0
4	22	489	44	0
5	22	233	51	0
42	22	14	66	0
2	22	44	91	0
75	22	426	91	0
7	22	134	101	0
86	22	366	101	0
51	22	323	103	0
9	22	502	114	0
13	22	255	131	0
12	22	332	131	0
11	22	67	134	0
10	22	411	148	0
14	22	377	177	0
16	22	237	184	0
15	22	131	187	0
18	22	311	197	0
17	22	428	198	0
44	22	200	222	0
21	22	383	227	0
20	22	86	243	0
23	22	354	258	0
26	22	316	265	0
25	22	282	267	0
24	22	138	294	0
31	22	220	308	0
107	22	466	347	0
29	22	229	351	0
28	22	291	353	0
45	22	418	363	0
47	22	373	369	0
32	22	291	414	0
93	22	484	421	0
63	22	455	448	0
36	22	259	475	0
33	22	482	484	0
50	22	306	507	0
37	22	242	516	0
34	22	383	521	0
39	22	457	569	0
40	22	315	580	0
38	22	376	597	0
41	22	395	633	0
4	21	489	47	0
5	21	231	52	0
42	21	13	69	0
2	21	46	92	0
75	21	424	96	0
7	21	128	98	0
86	21	364	98	0
51	21	324	105	0
9	21	502	116	0
112	21	477	119	0
11	21	69	131	0
13	21	255	132	0
12	21	329	133	0
10	21	409	155	0
16	21	232	181	0
14	21	375	181	0
15	21	130	188	0
18	21	314	197	0
17	21	426	198	0
44	21	199	223	0
21	21	383	228	0
20	21	86	242	0
23	21	354	253	0
25	21	285	266	0
26	21	319	266	0
24	21	138	294	0
31	21	218	305	0
107	21	465	346	0
29	21	228	350	0
28	21	288	354	0
45	21	416	363	0
47	21	374	366	0
113	21	497	382	0
32	21	288	414	0
93	21	485	423	0
63	21	453	449	0
36	21	259	476	0
33	21	481	488	0
50	21	307	507	0
37	21	242	517	0
34	21	384	521	0
39	21	453	568	0
40	21	315	579	0
38	21	375	597	0
41	21	399	630	0
4	20	487	47	0
5	20	233	51	0
42	20	12	71	0
114	20	498	82	0
7	20	128	100	0
86	20	365	100	0
2	20	46	101	0
75	20	425	106	0
51	20	326	108	0
9	20	502	116	0
11	20	72	130	0
13	20	253	132	0
12	20	328	136	0
10	20	407	158	0
16	20	218	176	0
14	20	373	187	0
15	20	129	191	0
18	20	315	195	0
17	20	423	199	0
44	20	197	224	0
21	20	384	233	0
20	20	86	242	0
23	20	353	252	0
26	20	321	261	0
25	20	290	264	0
24	20	137	293	0
31	20	215	302	0
29	20	226	346	0
107	20	466	349	0
28	20	286	353	0
47	20	370	372	0
45	20	414	383	0
32	20	286	415	0
93	20	485	424	0
63	20	451	449	0
36	20	257	476	0
33	20	482	489	0
50	20	308	508	0
37	20	241	515	0
34	20	385	523	0
39	20	449	568	0
40	20	314	574	0
38	20	373	599	0
41	20	403	628	0
115	19	440	32	0
4	19	486	49	0
5	19	233	52	0
42	19	12	70	0
75	19	427	99	0
7	19	128	100	0
86	19	367	100	0
2	19	42	103	0
51	19	320	109	0
9	19	501	117	0
11	19	73	128	0
13	19	252	129	0
12	19	331	136	0
10	19	403	162	0
16	19	216	176	0
15	19	129	190	0
14	19	367	194	0
18	19	315	195	0
17	19	420	203	0
44	19	195	220	0
21	19	384	230	0
20	19	85	241	0
23	19	354	255	0
25	19	294	261	0
26	19	324	263	0
24	19	137	291	0
31	19	214	298	0
29	19	224	344	0
107	19	466	349	0
28	19	280	353	0
47	19	371	369	0
45	19	412	385	0
32	19	284	415	0
93	19	484	424	0
63	19	452	449	0
36	19	255	477	0
33	19	482	488	0
50	19	308	510	0
37	19	239	514	0
34	19	386	524	0
39	19	446	569	0
40	19	314	571	0
38	19	370	598	0
41	19	406	625	0
5	18	234	52	0
4	18	484	52	0
42	18	12	71	0
75	18	427	95	0
2	18	47	100	0
7	18	128	100	0
86	18	368	103	0
9	18	501	117	0
12	18	327	124	0
13	18	247	127	0
11	18	75	130	0
10	18	406	161	0
16	18	217	175	0
15	18	132	192	0
18	18	320	196	0
14	18	374	200	0
17	18	420	203	0
44	18	196	215	0
21	18	382	238	0
20	18	87	240	0
23	18	354	255	0
25	18	295	260	0
26	18	326	271	0
24	18	137	292	0
31	18	213	293	0
29	18	224	341	0
107	18	466	347	0
28	18	275	352	0
116	18	427	366	0
47	18	370	371	0
45	18	404	396	0
32	18	281	416	0
93	18	483	426	0
63	18	452	449	0
36	18	255	479	0
33	18	481	488	0
50	18	307	509	0
37	18	240	513	0
34	18	387	526	0
39	18	444	568	0
40	18	314	569	0
38	18	369	598	0
41	18	404	625	0
5	17	235	52	0
4	17	480	55	0
42	17	11	70	0
75	17	427	91	0
2	17	48	100	0
7	17	126	100	0
86	17	365	100	0
117	17	322	109	0
9	17	501	120	0
13	17	252	129	0
11	17	77	130	0
12	17	336	135	0
10	17	405	163	0
16	17	220	179	0
15	17	133	193	0
18	17	323	196	0
14	17	372	200	0
17	17	420	202	0
44	17	194	214	0
21	17	382	237	0
20	17	88	242	0
25	17	297	261	0
23	17	357	261	0
26	17	327	271	0
31	17	214	290	0
24	17	138	291	0
118	17	479	307	0
29	17	224	341	0
28	17	274	353	0
47	17	366	375	0
45	17	411	387	0
32	17	277	417	0
93	17	479	423	0
63	17	453	451	0
36	17	252	476	0
33	17	482	492	0
50	17	311	510	0
37	17	239	512	0
34	17	387	525	0
40	17	320	569	0
39	17	443	569	0
38	17	368	598	0
41	17	403	621	0
5	16	236	51	0
4	16	480	55	0
42	16	10	70	0
75	16	425	94	0
7	16	123	100	0
86	16	363	100	0
2	16	51	102	0
117	16	325	109	0
9	16	501	117	0
13	16	253	126	0
11	16	77	136	0
12	16	334	138	0
10	16	405	163	0
16	16	227	182	0
18	16	328	195	0
15	16	133	196	0
14	16	372	200	0
17	16	419	207	0
44	16	195	213	0
21	16	383	236	0
20	16	90	245	0
23	16	356	260	0
25	16	296	265	0
26	16	326	272	0
31	16	214	288	0
24	16	139	291	0
29	16	226	336	0
28	16	272	350	0
119	16	427	365	0
47	16	363	376	0
45	16	403	393	0
32	16	272	420	0
93	16	481	425	0
63	16	453	452	0
36	16	251	478	0
33	16	480	492	0
50	16	312	511	0
37	16	238	512	0
34	16	389	525	0
40	16	318	567	0
39	16	442	570	0
38	16	366	598	0
41	16	405	620	0
5	15	237	50	0
4	15	481	53	0
42	15	9	73	0
75	15	425	98	0
2	15	51	99	0
7	15	122	99	0
86	15	364	100	0
117	15	328	112	0
9	15	500	114	0
13	15	257	129	0
11	15	74	137	0
12	15	335	141	0
10	15	405	162	0
16	15	226	181	0
18	15	332	193	0
15	15	132	196	0
14	15	369	198	0
17	15	419	201	0
44	15	194	212	0
21	15	383	234	0
20	15	87	244	0
23	15	358	262	0
25	15	295	266	0
26	15	326	271	0
31	15	216	287	0
24	15	141	290	0
29	15	223	335	0
120	15	466	347	0
28	15	271	348	0
47	15	363	377	0
45	15	408	385	0
32	15	270	420	0
93	15	481	427	0
63	15	453	453	0
36	15	251	478	0
33	15	480	490	0
50	15	312	510	0
37	15	237	514	0
34	15	389	526	0
40	15	319	568	0
39	15	442	569	0
38	15	365	598	0
41	15	402	618	0
5	14	240	48	0
4	14	483	53	0
42	14	9	73	0
75	14	422	94	0
7	14	122	98	0
2	14	51	100	0
86	14	365	101	0
9	14	502	112	0
117	14	334	113	0
13	14	261	132	0
11	14	74	140	0
12	14	339	144	0
10	14	406	162	0
16	14	229	179	0
18	14	334	194	0
14	14	367	196	0
15	14	133	199	0
17	14	416	201	0
44	14	194	209	0
21	14	385	233	0
20	14	89	243	0
23	14	358	261	0
25	14	295	263	0
26	14	325	270	0
31	14	216	288	0
24	14	141	290	0
29	14	221	332	0
28	14	268	343	0
120	14	465	348	0
47	14	362	375	0
45	14	405	384	0
32	14	271	420	0
93	14	479	427	0
63	14	452	453	0
36	14	249	478	0
33	14	478	489	0
50	14	312	507	0
37	14	238	512	0
34	14	389	525	0
39	14	443	565	0
40	14	320	566	0
38	14	364	597	0
41	14	400	617	0
121	13	21	14	0
5	13	239	48	0
4	13	482	52	0
42	13	11	70	0
75	13	424	97	0
7	13	119	99	0
2	13	56	100	0
86	13	363	100	0
9	13	503	108	0
117	13	329	113	0
13	13	260	135	0
11	13	75	142	0
12	13	339	144	0
10	13	406	163	0
16	13	236	177	0
14	13	354	190	0
17	13	414	200	0
15	13	133	203	0
44	13	200	212	0
21	13	385	232	0
20	13	90	245	0
23	13	358	260	0
25	13	295	265	0
26	13	325	271	0
31	13	216	289	0
24	13	140	290	0
29	13	220	331	0
28	13	264	341	0
120	13	467	349	0
122	13	311	353	0
47	13	362	376	0
45	13	400	391	0
32	13	272	418	0
93	13	478	426	0
63	13	452	454	0
36	13	250	478	0
33	13	479	488	0
50	13	310	510	0
37	13	237	512	0
34	13	388	524	0
39	13	443	564	0
40	13	320	565	0
123	13	202	583	0
38	13	364	597	0
41	13	399	615	0
5	12	235	48	0
4	12	482	51	0
42	12	11	72	0
124	12	417	79	0
86	12	361	96	0
2	12	58	97	0
7	12	116	99	0
9	12	503	106	0
75	12	425	114	0
117	12	322	115	0
13	12	259	135	0
11	12	75	141	0
12	12	340	143	0
10	12	404	165	0
16	12	239	177	0
14	12	353	188	0
17	12	414	200	0
15	12	135	203	0
44	12	201	209	0
21	12	386	232	0
20	12	91	247	0
23	12	359	259	0
25	12	295	265	0
26	12	326	269	0
31	12	218	287	0
24	12	139	289	0
29	12	218	329	0
28	12	260	337	0
120	12	466	348	0
125	12	60	361	0
47	12	362	378	0
45	12	401	388	0
32	12	273	414	0
93	12	477	427	0
63	12	452	455	0
36	12	249	479	0
33	12	478	488	0
50	12	312	506	0
37	12	237	511	0
34	12	391	523	0
40	12	319	564	0
39	12	444	567	0
38	12	362	597	0
41	12	398	613	0
5	11	230	51	0
4	11	481	55	0
42	11	11	71	0
124	11	417	76	0
86	11	360	95	0
9	11	502	97	0
7	11	115	100	0
2	11	56	101	0
117	11	323	118	0
75	11	425	118	0
13	11	261	135	0
12	11	344	143	0
11	11	73	145	0
10	11	403	166	0
16	11	242	180	0
14	11	353	186	0
17	11	414	199	0
15	11	138	204	0
44	11	203	209	0
21	11	386	231	0
20	11	92	250	0
23	11	359	260	0
25	11	294	263	0
26	11	326	270	0
31	11	222	283	0
24	11	140	289	0
29	11	215	327	0
28	11	262	336	0
120	11	466	349	0
47	11	360	376	0
45	11	399	391	0
32	11	274	413	0
93	11	478	427	0
63	11	450	455	0
36	11	251	482	0
33	11	478	487	0
50	11	313	505	0
37	11	238	514	0
34	11	391	523	0
40	11	318	565	0
39	11	446	566	0
38	11	362	597	0
41	11	397	613	0
126	10	257	37	0
